id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,qNone_PassEndY,qNone_Length,qNone_PassEndX,qNone_Angle,qNone_Zone,qNone_Longball,qNone_Defensive,qNone_OppositeRelatedEvent,qNone_Offensive,qNone_Chipped,qNone_LeftFoot,qNone_Cross,qNone_Head,qNone_MissLeft,qNone_MissRight,qNone_CornerTaken,qNone_RightFoot,qNone_ThrowIn,qNone_OverRun,qNone_LayOff,qNone_GoalKick,qNone_PlayerCaughtOffside,qNone_FreekickTaken,qNone_IndirectFreekickTaken,qNone_Foul,qNone_HeadPass,qNone_MissHigh,qNone_StandingSave,qNone_IntentionalAssist,qNone_ShotAssist,qNone_BigChanceCreated,qNone_KeyPass,qNone_GoalMouthY,qNone_BoxCentre,qNone_FirstTouch,qNone_FromCorner,qNone_BigChance,qNone_RelatedEventId,qNone_Assisted,qNone_GoalMouthZ,qNone_KeeperThrow,qNone_SmallBoxCentre,qNone_RegularPlay,qNone_Blocked,qNone_BlockedY,qNone_BlockedX,qNone_LowRight,qNone_OutfielderBlock,qNone_GoalDisallowed,qNone_LeadingToAttempt,qNone_OutOfBoxCentre,qNone_IndividualPlay,qNone_HighClaim,qNone_LowLeft,qNone_LowCentre,qNone_Volley,qNone_Throughball,qNone_IntentionalGoalAssist,qNone_BlockedCross,qNone_LeadingToGoal,qNone_FastBreak,qNone_BoxLeft,qNone_Yellow,qNone_HighCentre,qNone_SetPiece,qNone_ParriedSafe,qNone_Hands,qNone_KeeperSaveInTheBox,qNone_PlayerPosition,qNone_JerseyNumber,qNone_FormationSlot,qNone_InvolvedPlayers,qNone_TeamPlayerFormation,qNone_CaptainPlayerId,qNone_TeamFormation,qNone_DivingSave,qNone_HighRight,qNone_DirectFreekick,qNone_BoxRight,qNone_Collected
2835709237.00,214,20,10.00,167,47.70,17.20,20,FirstHalf,BallRecovery,Successful,[93],False,430709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709273.00,215,20,10.00,167,47.70,17.20,20,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,430709.00,33.00,26.80,,,,,,,,,,26.8,16.8,33.0,2.74,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709311.00,216,20,12.00,167,33.00,26.80,20,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,101374.00,40.30,34.00,,,,,,,,,,34.0,9.1,40.3,0.57,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709375.00,217,20,14.00,167,41.30,35.60,20,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,444791.00,39.20,76.10,,,,,,,,,,76.1,27.6,39.2,1.65,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709451.00,218,20,19.00,167,41.70,77.40,20,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,355401.00,53.60,94.70,,,,,,,,,,94.7,17.2,53.6,0.76,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709455.00,219,20,21.00,167,54.80,92.60,20,FirstHalf,Dispossessed,Successful,"[91, 70]",True,388098.00,,,,,,,,,,,,,,,,Left,,,119,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709473.00,119,20,21.00,161,45.20,7.40,20,FirstHalf,Tackle,Successful,"[91, 143]",True,368547.00,,,,,,,,,,,,,,,,Back,,1.00,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709487.00,120,20,22.00,161,49.10,8.40,20,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 37, 216, 218]",True,368547.00,52.60,15.00,,,,,,,,,,15.0,5.8,52.6,0.88,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835713075.00,262,20,23.00,167,45.20,83.50,20,FirstHalf,TakeOn,Unsuccessful,"[91, 53]",True,388098.00,,,,,,,,,,,,,,,,Back,,,155,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835713073.00,155,20,23.00,161,54.80,16.50,20,FirstHalf,Tackle,Successful,"[91, 143]",True,377411.00,,,,,,,,,,,,,,,,Right,,1.00,262,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709491.00,121,20,28.00,161,56.70,22.20,20,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 38, 217, 218]",True,368547.00,67.90,14.90,,,,,,,,,,14.9,12.8,67.9,5.88,Right,,,221,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709503.00,221,20,28.00,167,37.90,87.40,20,FirstHalf,BlockedPass,Successful,"[91, 60]",True,355401.00,,,,,,,,,,,,,,,,Back,,1.00,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709509.00,122,20,28.00,161,69.80,16.40,20,FirstHalf,BallTouch,Successful,[91],True,368547.00,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709563.00,123,20,29.00,161,65.60,28.30,20,FirstHalf,BallRecovery,Successful,[93],False,397585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709577.00,124,20,29.00,161,64.20,33.10,20,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,397585.00,57.40,51.10,,,,,,,,,,51.1,14.2,57.4,2.10,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709583.00,125,20,30.00,161,61.10,56.60,20,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 37, 217, 218]",True,403693.00,75.20,64.20,,,,,,,,,,64.2,15.7,75.2,0.34,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709619.00,222,20,32.00,167,27.90,32.50,20,FirstHalf,Interception,Successful,"[91, 101, 56]",True,444791.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709647.00,223,20,33.00,167,32.30,43.40,20,FirstHalf,BallRecovery,Successful,[93],False,422939.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709677.00,224,20,34.00,167,32.30,43.40,20,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,422939.00,38.90,19.20,,,,,,,,,,19.2,17.9,38.9,5.11,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709679.00,225,20,35.00,167,36.40,24.00,20,FirstHalf,TakeOn,Unsuccessful,"[91, 53]",True,343382.00,,,,,,,,,,,,,,,,Back,,,126,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709735.00,126,20,35.00,161,63.60,76.00,20,FirstHalf,Tackle,Successful,"[91, 143]",True,403693.00,,,,,,,,,,,,,,,,Center,,1.00,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835709851.00,227,20,40.00,167,41.80,0.00,20,FirstHalf,Pass,Successful,"[91, 212, 35, 37, 215]",True,136741.00,27.90,9.10,,,,,,,,,,9.1,16.4,27.9,2.66,Back,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710017.00,228,20,46.00,167,26.60,19.20,20,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,444791.00,43.50,6.60,,,,,,,,,,6.6,19.7,43.5,5.83,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710039.00,229,20,58.00,167,56.90,31.70,20,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,136741.00,64.40,42.30,,,,,,,,,,42.3,10.7,64.4,0.74,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710043.00,230,21,0.00,167,64.40,42.30,21,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 35, 37, 216, 218]",True,343382.00,62.90,45.20,,,,,,,,,,45.2,2.5,62.9,2.24,Center,,,128,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710053.00,128,21,0.00,161,36.60,68.50,21,FirstHalf,BlockedPass,Successful,"[91, 60]",True,397585.00,,,,,,,,,,,,,,,,Back,,1.00,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710057.00,129,21,2.00,161,36.60,66.40,21,FirstHalf,BallRecovery,Successful,[93],False,397585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710079.00,130,21,2.00,161,37.10,66.00,21,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,397585.00,34.00,44.50,,,,,,,,,,44.5,15.0,34.0,4.49,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710101.00,131,21,3.00,161,34.00,44.50,21,FirstHalf,Pass,Successful,"[91, 117, 30, 124, 36, 38, 216, 218]",True,94042.00,46.60,43.40,,,,,,,,,,43.4,13.3,46.6,6.23,Back,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710181.00,132,21,4.00,161,46.10,42.10,21,FirstHalf,Pass,Successful,"[91, 117, 30, 139, 36, 37, 216, 218]",True,377411.00,47.90,57.60,,,,,,,,,,57.6,10.7,47.9,1.39,Back,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710209.00,133,21,9.00,161,61.80,61.70,21,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,403693.00,63.20,51.50,,,,,,,,,,51.5,7.1,63.2,4.92,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710213.00,134,21,11.00,161,61.60,56.60,21,FirstHalf,Foul,Successful,"[91, 63]",True,333048.00,,,,,,,,,,,,,,,,Center,,,231,1.00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835710223.00,231,21,11.00,167,38.40,43.40,21,FirstHalf,Foul,Unsuccessful,[64],False,422939.00,,,,,,,,,,,,,,,,Back,,1.00,134,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711039.00,135,21,58.00,161,60.00,60.20,21,FirstHalf,Pass,Successful,"[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,320242.00,97.00,82.10,,,,,,,,,,82.1,41.6,97.0,0.37,Left,1.00,,,,1.00,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711055.00,136,22,2.00,161,97.30,83.00,22,FirstHalf,Pass,Unsuccessful,"[91, 138, 124, 126, 35, 38, 217, 218]",True,431283.00,81.80,60.90,,,,,,,,,,60.9,22.2,81.8,3.89,Center,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711099.00,233,22,4.00,167,18.80,40.30,22,FirstHalf,Clearance,Successful,"[91, 94, 95, 57, 216]",True,136741.00,44.70,25.00,,,,,,,,,,25.0,29.1,44.7,5.92,Back,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711157.00,137,22,8.00,161,58.10,77.80,22,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,320242.00,58.60,36.90,,,,,,,,,,36.9,27.8,58.6,4.73,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711169.00,138,22,12.00,161,68.00,25.60,22,FirstHalf,TakeOn,Unsuccessful,"[91, 53]",True,368547.00,,,,,,,,,,,,,,,,Center,,,234,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711199.00,234,22,12.00,167,32.00,74.40,22,FirstHalf,Tackle,Successful,"[91, 143]",True,136741.00,,,,,,,,,,,,,,,,Back,,1.00,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711395.00,140,22,27.00,161,56.60,0.00,22,FirstHalf,Pass,Successful,"[91, 212, 35, 37, 216]",True,368547.00,36.90,13.80,,,,,,,,,,13.8,23.2,36.9,2.67,Back,1.00,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711429.00,141,22,33.00,161,35.10,9.80,22,FirstHalf,Pass,Unsuccessful,"[91, 120, 124, 128, 36, 37, 217, 218]",True,402810.00,84.90,14.00,,,,,,,,,,14.0,52.4,84.9,0.05,Right,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711437.00,236,22,37.00,167,13.00,80.00,22,FirstHalf,KeeperSweeper,Successful,[],False,404852.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711443.00,237,22,38.00,167,13.00,80.00,22,FirstHalf,Clearance,Successful,"[91, 94, 95, 57, 215]",True,404852.00,11.30,100.00,,,,,,,,,,100.0,14.9,11.3,1.69,Back,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711581.00,143,22,48.00,161,83.50,0.00,22,FirstHalf,Pass,Successful,"[91, 212, 35, 37, 217]",True,368547.00,69.70,7.90,,,,,,,,,,7.9,16.0,69.7,2.71,Right,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711621.00,144,22,51.00,161,69.10,10.90,22,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,94042.00,43.80,26.40,,,,,,,,,,26.4,28.6,43.8,2.76,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711643.00,145,22,53.00,161,43.40,28.20,22,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,402810.00,44.00,50.10,,,,,,,,,,50.1,14.9,44.0,1.53,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711661.00,146,22,56.00,161,42.60,48.40,22,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,431283.00,46.50,28.60,,,,,,,,,,28.6,14.1,46.5,5.01,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711691.00,147,22,58.00,161,45.50,30.90,22,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,397585.00,30.90,25.30,,,,,,,,,,25.3,15.8,30.9,3.39,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711717.00,148,23,1.00,161,31.80,23.70,23,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,402810.00,35.90,7.40,,,,,,,,,,7.4,11.9,35.9,5.08,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711797.00,149,23,3.00,161,35.60,6.70,23,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,94042.00,63.30,5.00,,,,,,,,,,5.0,29.1,63.3,6.24,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711807.00,150,23,10.00,161,89.00,9.50,23,FirstHalf,Pass,Successful,"[91, 119, 137, 125, 35, 37, 217, 218]",True,377411.00,84.50,51.20,,,,,,,,,,51.2,28.7,84.5,1.74,Center,,,,,,,1.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711819.00,151,23,12.00,161,85.20,48.50,23,FirstHalf,BallTouch,Unsuccessful,"[91, 69]",True,403693.00,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835711829.00,239,23,14.00,167,7.10,50.70,23,FirstHalf,KeeperPickup,Successful,[93],False,404852.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712207.00,240,23,24.00,167,11.20,42.70,23,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,404852.00,19.10,31.30,,,,,,,,,,31.3,11.4,19.1,5.53,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835944957.00,949,23,29.00,167,25.10,38.90,23,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,444791.00,24.30,68.90,,,,,,,,,,68.9,20.4,24.3,1.61,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835944995.00,950,23,33.00,167,24.30,68.90,23,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,313171.00,29.30,81.00,,,,,,,,,,81.0,9.8,29.3,1.00,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835945055.00,951,23,34.00,167,29.30,81.00,23,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,355401.00,27.70,67.40,,,,,,,,,,67.4,9.4,27.7,4.53,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835945115.00,952,23,36.00,167,27.70,67.40,23,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,313171.00,33.90,50.40,,,,,,,,,,50.4,13.3,33.9,5.23,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835945209.00,953,23,39.00,167,33.90,50.40,23,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,444791.00,42.20,18.70,,,,,,,,,,18.7,23.3,42.2,5.10,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712237.00,241,23,46.00,167,40.90,19.20,23,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,101374.00,54.20,6.80,,,,,,,,,,6.8,16.3,54.2,5.74,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712261.00,242,23,48.00,167,54.40,4.90,23,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,430709.00,46.00,24.40,,,,,,,,,,24.4,15.9,46.0,2.16,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712317.00,243,23,49.00,167,51.50,31.50,23,FirstHalf,Pass,Successful,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,444791.00,68.30,87.20,,,,,,,,,,87.2,41.8,68.3,1.13,Left,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712341.00,244,23,54.00,167,63.60,89.50,23,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,388098.00,54.00,79.50,,,,,,,,,,79.5,12.2,54.0,3.74,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712363.00,245,23,57.00,167,59.30,83.80,23,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,355401.00,59.70,69.70,,,,,,,,,,69.7,9.6,59.7,4.76,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712385.00,246,24,0.00,167,56.70,61.30,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,422939.00,54.20,26.50,,,,,,,,,,26.5,23.8,54.2,4.60,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712411.00,247,24,2.00,167,54.20,26.50,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,101374.00,62.40,17.50,,,,,,,,,,17.5,10.6,62.4,5.67,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712425.00,248,24,4.00,167,55.60,24.70,24,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,430709.00,46.00,35.30,,,,,,,,,,35.3,12.4,46.0,2.52,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712453.00,249,24,7.00,167,46.00,35.30,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,313171.00,65.20,45.50,,,,,,,,,,45.5,21.3,65.2,0.33,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712497.00,250,24,9.00,167,65.20,45.50,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,343382.00,57.00,39.20,,,,,,,,,,39.2,9.6,57.0,3.60,Center,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712511.00,251,24,10.00,167,57.00,39.20,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,430709.00,55.40,24.90,,,,,,,,,,24.9,9.9,55.4,4.54,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712525.00,252,24,11.00,167,55.40,24.90,24,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,444791.00,47.40,37.50,,,,,,,,,,37.5,12.0,47.4,2.35,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712553.00,253,24,12.00,167,47.40,37.50,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,313171.00,56.10,29.70,,,,,,,,,,29.7,10.6,56.1,5.76,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835712603.00,254,24,15.00,167,58.40,25.20,24,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,444791.00,67.00,4.20,,,,,,,,,,4.2,16.9,67.0,5.28,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
